CFP2006,"Sun Microsystems","Sun Blade 2500",0,4.04,1,1,1,1,"UltraSPARC IIIi",1280,,"1-2 chips",No,32-bit,"Not Applicable","32 KB I + 64 KB D on chip per chip","1 MB I+D on chip per chip",None,None,"4 GB (16-way interleaved)","Solaris 10 1/06",ufs,"Sun Studio 11 with patch 120760-03",Dec-2003,May-2006,6,"Sun Microsystems","Sun Microsystems",Mar-2006,Aug-2006,Jul-2014,
CFP2006,"Sun Microsystems","Sun Fire 280R",0,1.79,1,1,1,1,"UltraSPARC III",750,,"1,2 chips",No,32-bit,"Not Applicable","32 KB I + 64 KB D on chip per chip","8 MB I+D off chip per chip",None,None,"4 GB (2-way interleaved)","Solaris 10 1/06",ufs,"Sun Studio 11 with patch 120760-03",Sep-2000,May-2006,6,"Sun Microsystems","Sun Microsystems",Mar-2006,Aug-2006,Jul-2014,
CFP2006,"Sun Microsystems","Sun Fire 3800",0,2.86,1,1,1,1,"UltraSPARC III Cu",900,,"2,4,6,8 chips",No,32-bit,"Not Applicable","32 KB I + 64 KB D on chip per chip","8 MB I+D off chip per chip",None,None,"4 GB (8 x 512 MB DIMM, 4-way interleaved)","Solaris 10 1/06",ufs,"Sun Studio 11 with patch 120760-03",Nov-2001,May-2006,6,"Sun Microsystems","Sun Microsystems",Mar-2006,Aug-2006,Jul-2014,
CFP2006,"Sun Microsystems","Sun Fire 3800",0,3.46,1,1,1,1,"UltraSPARC III Cu",1200,,"2,4,6,8 chips",No,32-bit,"Not Applicable","32 KB I + 64 KB D on chip per chip","8 MB I+D off chip per chip",None,None,"4 GB (8 x 512 MB DIMM, 4-way interleaved)","Solaris 10 1/06",ufs,"Sun Studio 11 with patch 120760-03",Mar-2003,May-2006,6,"Sun Microsystems","Sun Microsystems",Mar-2006,Aug-2006,Jul-2014,
CFP2006,"Sun Microsystems","Sun SPARC Enterprise M3000",15.9,15.2,4,1,4,2,"SPARC64 VII",2750,,"1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5 MB I+D on chip per chip",None,None,"16 GB (8 x 2 GB), 2-way interleaved","Solaris 10 10/09 with patch 119963-18",ufs,"Sun Studio 12 Update 1",Jan-2010,Oct-2009,6,Fujitsu,"Sun Microsystems",Oct-2009,Jan-2010,Jul-2014,
CFP2006,"Sun Microsystems","Sun SPARC Enterprise M4000",11.5,10.6,8,4,2,2,"SPARC64 VI",2150,,"1 or 2 CPUM; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","5 MB I+D on chip per chip",None,None,"16 GB (16 x 1 GB, see notes for details)","Solaris 10 11/06",ufs,"Sun Studio 12 (Early Access)",Apr-2007,May-2007,6,"Fujitsu Limited","Sun Microsystems",Mar-2007,May-2007,Jul-2014,
CFP2006,"Sun Microsystems","Sun SPARC Enterprise M4000",13.9,13.3,16,4,4,2,"SPARC64 VII",2530,,"1 to 2 CPUMs; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5632 KB I+D on chip per chip",None,None,"64 GB (32 x 2 GB), 8-way interleaved","Solaris 10 5/09 with patches 119963-16,, 120753-07, 118683-03",ufs,"Sun Studio 12 Update 1",Nov-2009,Jul-2009,6,"Fujitsu Limited","Sun Microsystems",Oct-2009,Oct-2009,Jul-2014,
CFP2006,"Sun Microsystems","Sun SPARC Enterprise M8000",23.6,20.9,32,16,2,2,"SPARC64 VI",2280,,"1 to 4 CMUs; each CMU contains 2 or 4 chips",Yes,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","5 MB I+D on chip per chip",None,None,"256 GB (128 x 2 GB DIMMs)","Solaris 10 5/08 s10s_u5wos_08",ufs,"Sun Studio 12, see patch information below",Apr-2007,May-2008,6,"Sun Microsystems","Sun Microsystems",Mar-2008,Mar-2008,Jul-2014,
CFP2006,"Sun Microsystems","Sun SPARC Enterprise M8000",24.6,21.7,32,16,2,2,"SPARC64 VI",2400,,"1 to 4 CMUs; each CMU contains 2 or 4 chips",Yes,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","6 MB I+D on chip per chip",None,None,"256 GB (128 x 2 GB DIMMs)","Solaris 10 5/08 s10s_u5wos_08",ufs,"Sun Studio 12, Patch 124867-02, (see patch info below)",Apr-2007,May-2008,6,"Sun Microsystems","Sun Microsystems",Feb-2008,Mar-2008,Jul-2014,
CFP2006,"Sun Microsystems","Sun SPARC Enterprise M8000",11.9,10.6,32,16,2,2,"SPARC64 VI",2280,,"1 to 4 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","5 MB I+D on chip per chip",None,None,"64 GB (64 x 1 GB, see notes for details)","Solaris 10 11/06",ufs,"Sun Studio 12 (Early Access)",Apr-2007,May-2007,6,"Fujitsu Limited","Sun Microsystems",Mar-2007,May-2007,Jul-2014,
CFP2006,"Sun Microsystems","Sun SPARC Enterprise M8000",12.4,11.1,32,16,2,2,"SPARC64 VI",2400,,"1 to 4 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","6 MB I+D on chip per chip",None,None,"64 GB (64 x 1 GB, see notes for details)","Solaris 10 11/06",ufs,"Sun Studio 12 (Early Access)",Apr-2007,May-2007,6,"Fujitsu Limited","Sun Microsystems",Mar-2007,May-2007,Jul-2014,
CFP2006,"Sun Microsystems","Sun SPARC Enterprise M8000",33.9,28.2,64,16,4,2,"SPARC64 VII",2880,,"1 to 4 CMUs; each CMU contains 2 or 4 chips",Yes,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","6 MB I+D on chip per chip",None,None,"384 GB (64 x 2 GB + 64 x 4 GB), 8-way interleaved","Solaris 10 5/09 with patches 119963-13,, 120753-06, 118683-03",ufs,"Sun Studio 12 Update 1",Nov-2009,Jun-2009,6,"Fujitsu Limited","Sun Microsystems",Jul-2009,Oct-2009,Jul-2014,
CFP2006,"Sun Microsystems","Sun SPARC Enterprise M8000",16.5,15.6,64,16,4,2,"SPARC64 VII",2880,,"1 to 4 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","6 MB I+D on chip per chip",None,None,"384 GB (64 x 2 GB + 64 x 4 GB), 8-way interleaved","Solaris 10 5/09 with patches 119963-13,, 120753-06, 118683-03",ufs,"Sun Studio 12 Update 1",Nov-2009,Jun-2009,6,"Fujitsu Limited","Sun Microsystems",Jul-2009,Oct-2009,Jul-2014,
CFP2006,"Sun Microsystems","Sun SPARC Enterprise M8000",28.8,25,64,16,4,2,"SPARC64 VII",2520,,"1 to 4 CMUs; each CMU contains 2 or 4 chips",Yes,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","6 MB I+D on chip per chip",None,None,"256 GB (128 x 2 GB)","Solaris 10 5/08 with Patch 137111-03",ufs,"Sun Studio 12 with patches, 124867-06, 124861-07, 124863-05, 127000-05, (see patch information below)",Jul-2008,Jul-2008,6,"Sun Microsystems","Sun Microsystems",Jun-2008,Aug-2008,Jul-2014,
CFP2006,"Sun Microsystems","Ultra Enterprise 2",0,1,2,2,1,1,"UltraSPARC II",296,,"1-2 chips",No,32-bit,"Not Applicable","16 KB I + 16 KB D on chip per chip","2 MB I+D off chip per chip",None,None,"2 GB","Solaris 10 3/05",ufs,"Sun Studio 11",Apr-1997,Oct-2005,6,"Sun Microsystems","Sun Microsystems",Mar-2006,Aug-2006,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC Enterprise M3000",33.5,31.2,2,1,2,2,"SPARC64 VII",2750,"2 cores","1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5 MB I+D on chip per chip",None,None,"16 GB (8 x 2 GB), 2-way interleaved","Solaris 10 10/09 with patch 119963-18",ufs,"Sun Studio 12 Update 1",Jan-2010,Oct-2009,19,Fujitsu,Fujitsu,Nov-2009,Jan-2010,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC Enterprise M3000",49.1,45.4,4,1,4,2,"SPARC64 VII",2750,,"1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5 MB I+D on chip per chip",None,None,"16 GB (8 x 2 GB), 2-way interleaved","Solaris 10 10/09 with patch 119963-18",ufs,"Sun Studio 12 Update 1",Jan-2010,Oct-2009,19,Fujitsu,Fujitsu,Oct-2009,Jan-2010,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC Enterprise M4000",152,136,16,4,4,2,"SPARC64 VII",2530,,"1 to 2 CPUMs; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5632 KB I+D on chip per chip",None,None,"32 GB (32 x 1 GB), 8-way interleaved","Solaris 10 10/09 (s10s_u8wos_06)",zfs,"Sun Studio 12 Update 1 plus patches (see notes)",Nov-2009,Oct-2009,19,"Sun Microsystems",Fujitsu,Sep-2009,Oct-2009,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC Enterprise M5000",296,267,32,8,4,2,"SPARC64 VII",2530,,"1 to 4 CPUMs; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5632 KB I+D on chip per chip",None,None,"128 GB (64 x 2 GB), 8-way interleaved","Solaris 10 10/09 (s10s_u8wos_06)",zfs,"Sun Studio 12 Update 1 plus patches (see notes)",Nov-2009,Oct-2009,19,"Sun Microsystems",Fujitsu,Sep-2009,Oct-2009,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC Enterprise M8000",753,706,64,16,4,2,"SPARC64 VII",2880,,"1 to 4 CMUs; each CMU contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","6 MB I+D on chip per chip",None,None,"512 GB (128 x 4 GB), 8-way interleaved","Solaris 10 10/09 (s10s_u8wos_06)",ufs,"Sun Studio 12 Update 1 plus patches (see notes)",Nov-2009,Oct-2009,19,"Sun Microsystems",Fujitsu,Oct-2009,Oct-2009,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC Enterprise M9000",1450,1370,128,32,4,2,"SPARC64 VII",2880,,"1 to 8 CMUs; each CMU contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","6 MB I+D on chip per chip",None,None,"704 GB (160 x 2 GB + 96 x 4 GB), 8-way interleaved","Solaris 10 5/09 with patches 119963-13,, 120753-06, 118683-03",ufs,"Sun Studio 12 Update 1",Nov-2009,Jun-2009,19,Fujitsu,Fujitsu,Aug-2009,Oct-2009,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC Enterprise M9000",2590,2400,256,64,4,2,"SPARC64 VII",2880,,"1 to 16 CMUs; each CMU contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","6 MB I+D on chip per chip",None,None,"1152 GB (448 x 2 GB + 64 x 4 GB), 8-way interleaved","Solaris 10 5/09 with patches 119963-13,, 120753-06, 118683-03",ufs,"Sun Studio 12 Update 1",Nov-2009,Jun-2009,19,Fujitsu,Fujitsu,Aug-2009,Oct-2009,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC Enterprise T5120",97,89.1,8,1,8,8,"UltraSPARC T2",1582,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB (16 x 4 GB)","Solaris 10 10/08",ufs,"Sun Studio 12 Update 1 and gccfss V4.2.1, (see additional detail below)",Jul-2009,Jun-2009,19,"Sun Microsystems",Fujitsu,Mar-2009,Aug-2009,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC Enterprise T5220",97,89.1,8,1,8,8,"UltraSPARC T2",1582,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB (16 x 4 GB)","Solaris 10 10/08",ufs,"Sun Studio 12 Update 1 and gccfss V4.2.1, (see additional detail below)",Jul-2009,Jun-2009,19,"Sun Microsystems",Fujitsu,Mar-2009,Aug-2009,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC Enterprise T5240",183,171,16,2,8,8,"UltraSPARC T2 Plus",1582,,"2 chips",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"128 GB (32 x 4 GB)","Solaris 10 10/08",ufs,"Sun Studio 12 Update 1 and gccfss V4.2.1, (see additional detail below)",Jul-2009,Jun-2009,19,"Sun Microsystems",Fujitsu,Feb-2009,Aug-2009,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC Enterprise T5440",360,338,32,4,8,8,"UltraSPARC T2 Plus",1596,,"1 to 4 chips",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"256 GB (64 x 4 GB)","Solaris 10 5/09",zfs,"Sun Studio 12 Update 1 and gccfss V4.2.1, (see additional detail below)",Jul-2009,Jun-2009,19,"Sun Microsystems",Fujitsu,May-2009,Aug-2009,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-1",307,269,8,1,8,2,"SPARC64 X+",3700,,,No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"128 GB (8 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.2 SRU 6.4",tmpfs,"C/C++: Version 12.4 of Oracle Solaris Studio",Apr-2015,Jan-2015,19,Fujitsu,Fujitsu,Feb-2015,Apr-2015,Apr-2015,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-1",468,398,16,1,16,2,"SPARC64 X+",3200,,,No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","22 MB I+D on chip per chip",None,None,"128 GB (8 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.1 SRU 15.4","tmpfs (output_root was used to put run directories in /tmp/cpu2006) zfs","C/C++: Version 12.3 of Oracle Solaris Studio, 10/13 Patch Set",Apr-2014,Feb-2014,19,Fujitsu,Fujitsu,Feb-2014,Apr-2014,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-1",386,341,16,1,16,2,"SPARC64 X",2800,,"1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","22 MB I+D on chip per chip",None,None,"128 GB (8 x 16 GB 2Rx4 PC3L-12800R-11, ECC, running at 1600 MHz)","Solaris 11.1.6.4.0","zfs and tmpfs","C/C++: Version 12.3 of Oracle Solaris Studio,, 1/13 Platform Specific Enhancement",Mar-2013,Mar-2013,19,Fujitsu,Fujitsu,Apr-2013,May-2013,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4",1230,1070,32,4,8,2,"SPARC64 X+",3700,,,No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"512 GB (32 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.2 SRU 6.4",tmpfs,"C/C++: Version 12.4 of Oracle Solaris Studio",Apr-2015,Jan-2015,19,Fujitsu,Fujitsu,Feb-2015,Apr-2015,Apr-2015,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4",1970,1670,64,4,16,2,"SPARC64 X+",3400,,,No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"512 GB (32 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.1 SRU 15.4",tmpfs,"C/C++: Version 12.3 of Oracle Solaris Studio, 10/13 Patch Set",Apr-2014,Feb-2014,19,Fujitsu,Fujitsu,Apr-2014,May-2014,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4",1540,1360,64,4,16,2,"SPARC64 X",2800,,"2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"512 GB (32 x 16 GB 2Rx4 PC3L-12800R-11, ECC, running at 1600 MHz)","Solaris 11.1.6.4.0","zfs and tmpfs","C/C++: Version 12.3 of Oracle Solaris Studio,, 1/13 Platform Specific Enhancement",Mar-2013,Mar-2013,19,Fujitsu,Fujitsu,Apr-2013,May-2013,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4S",2180,1910,64,4,16,2,"SPARC64 X+",3700,,,No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"512 GB (32 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.2 SRU 6.4",tmpfs,"C/C++: Version 12.4 of Oracle Solaris Studio",Apr-2014,Jan-2015,19,Fujitsu,Fujitsu,Feb-2015,Apr-2015,Apr-2015,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4S",546,479,16,1,16,2,"SPARC64 X+",3700,,,No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"128 GB (8 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.2 SRU 6.4",tmpfs,"C/C++: Version 12.4 of Oracle Solaris Studio",Apr-2014,Jan-2015,19,Fujitsu,Fujitsu,Feb-2015,Apr-2015,Apr-2015,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4S",2090,1780,64,4,16,2,"SPARC64 X+",3700,,,No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"512 GB (32 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.1 SRU 15.4","tmpfs (output_root was used to put run directories in /tmp/cpu2006) zfs","C/C++: Version 12.3 of Oracle Solaris Studio, 10/13 Patch Set",Apr-2014,Feb-2014,19,Fujitsu,Fujitsu,Mar-2014,Apr-2014,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4S",525,447,16,1,16,2,"SPARC64 X+",3700,,,No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"128 GB (8 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.1 SRU 15.4","tmpfs (output_root was used to put run directories in /tmp/cpu2006) zfs","C/C++: Version 12.3 of Oracle Solaris Studio, 10/13 Patch Set",Apr-2014,Feb-2014,19,Fujitsu,Fujitsu,Mar-2014,Apr-2014,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4S",8290,7050,256,16,16,2,"SPARC64 X+",3700,,,No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"2 TB (128 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.1 SRU 15.4","tmpfs (output_root was used to put run directories in /tmp/cpu2006) zfs","C/C++: Version 12.3 of Oracle Solaris Studio, 10/13 Patch Set",Apr-2014,Feb-2014,19,Fujitsu,Fujitsu,Feb-2014,Apr-2014,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4S",31400,25500,1024,64,16,2,"SPARC64 X+",3700,,,No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"8576 GB (16 x 32 GB + 504 x 16 GB) chip#0: 512 GB (16 x 32 GB 4Rx4 PC3-10600R-9, ECC) chip#1-#63: 8064 GB (504 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.1 SRU 15.4","tmpfs (output_root was used to put run directories in /tmp/cpu2006) zfs","C/C++: Version 12.3 of Oracle Solaris Studio, 10/13 Patch Set",Apr-2014,Feb-2014,19,Fujitsu,Fujitsu,Mar-2014,Apr-2014,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4S",12500,10900,512,32,16,2,"SPARC64 X",3000,,"1 to 16 BBs; each BB contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"4 TB (256 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.1","zfs and tmpfs","C/C++: Version 12.3 of Oracle Solaris Studio,, 1/13 Platform Specific Enhancement",Feb-2013,Mar-2013,19,Fujitsu,Fujitsu,Dec-2012,Sep-2013,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4S",1630,1430,64,4,16,2,"SPARC64 X",3000,,"1 to 16 BBs; each BB contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"512 GB (32 x 16 GB 2Rx4 PC3L-12800R-11, ECC)","Solaris 11.1.6.4.0","zfs and tmpfs","C/C++: Version 12.3 of Oracle Solaris Studio,, 1/13 Platform Specific Enhancement",Mar-2013,Mar-2013,19,Fujitsu,Fujitsu,Apr-2013,Jun-2013,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4S",6350,5640,256,16,16,2,"SPARC64 X",3000,,"1 to 16 BBs; each BB contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"2 TB (128 x 16 GB 2Rx4 PC3L-12800R-11, ECC, running at 1600 MHz)","Oracle Solaris 11.1","zfs and tmpfs","C/C++: Version 12.3 of Oracle Solaris Studio,, 1/13 Platform Specific Enhancement",Mar-2013,Mar-2013,19,Fujitsu,Fujitsu,Dec-2012,Apr-2013,Jul-2014,
CINT2006rate,Fujitsu,"Fujitsu SPARC M10-4S",23800,20400,1024,64,16,2,"SPARC64 X",3000,,"1 to 16 BBs; each BB contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","24 MB I+D on chip per chip",None,None,"8320 GB (520 x 16 GB) chip#0: 256 GB (16 x 16 GB 2Rx4 PC3L-12800R-11, ECC, running at 1333 MHz and CL9) chip#1-#63: 8064 GB (504 x 16 GB 2Rx4 PC3L-12800R-11, ECC, running at 1600 MHz)","Oracle Solaris 11.1","zfs and tmpfs","C/C++: Version 12.3 of Oracle Solaris Studio,, 1/13 Platform Specific Enhancement",Mar-2013,Mar-2013,19,Fujitsu,Fujitsu,Jan-2013,Mar-2013,Jul-2014,
CINT2006rate,Fujitsu,"SPARC Enterprise M3000",37.2,33.7,2,1,2,2,"SPARC64 VII+",2860,,"1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5632 KB I+D on chip per chip",None,None,"32 GB (8 x 4 GB, 2-way interleaved)","Oracle Solaris 10 9/10",ufs,"Oracle Solaris Studio 12.2",Apr-2011,Sep-2010,19,Fujitsu,Fujitsu,Jan-2011,Apr-2011,Jul-2014,
CINT2006rate,Fujitsu,"SPARC Enterprise M3000",56.2,50.3,4,1,4,2,"SPARC64 VII+",2860,,"1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5632 KB I+D on chip per chip",None,None,"32 GB (8 x 4 GB, 2-way interleaved)","Oracle Solaris 10 9/10",ufs,"Oracle Solaris Studio 12.2",Apr-2011,Sep-2010,19,Fujitsu,Fujitsu,Feb-2011,Apr-2011,Jul-2014,
CINT2006rate,Fujitsu,"SPARC Enterprise M4000",179,158,16,4,4,2,"SPARC64 VII+",2660,,"1 to 2 CPUMs; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","11 MB I+D on chip per chip",None,None,"64 GB (32 x 2 GB, 8-way interleaved)","Oracle Solaris 10 9/10","zfs with gzip compression","Oracle Solaris Studio 12.2",Dec-2010,Sep-2010,19,"Oracle Corporation",Fujitsu,Nov-2010,Dec-2010,Jul-2014,
CINT2006rate,Fujitsu,"SPARC Enterprise M5000",352,313,32,8,4,2,"SPARC64 VII+",2660,,"1 to 4 CPUMs; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","11 MB I+D on chip per chip",None,None,"128 GB (64 x 2 GB, 8-way interleaved)","Oracle Solaris 10 9/10","zfs with gzip compression","Oracle Solaris Studio 12.2",Dec-2010,Sep-2010,19,"Oracle Corporation",Fujitsu,Nov-2010,Dec-2010,Jul-2014,
CINT2006rate,Fujitsu,"SPARC Enterprise M8000",882,806,64,16,4,2,"SPARC64 VII+",3000,,"1 to 4 CMUs; each CMU contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","12 MB I+D on chip per chip",None,None,"512 GB (128 x 4 GB, 8-way interleaved)","Oracle Solaris 10 9/10",ufs,"Oracle Solaris Studio 12.2",Dec-2010,Sep-2010,19,"Oracle Corporation",Fujitsu,Nov-2010,Dec-2010,Jul-2014,
CINT2006rate,Fujitsu,"SPARC Enterprise M9000",1720,1570,128,32,4,2,"SPARC64 VII+",3000,,"1 to 8 CMUs; each CMU contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","12 MB I+D on chip per chip",None,None,"976 GB (32 x 2 GB + 228 x 4 GB, 8-way interleaved)","Oracle Solaris 10 9/10",zfs,"Oracle Solaris Studio 12.2",Dec-2010,Sep-2010,19,Fujitsu,Fujitsu,Sep-2010,Dec-2010,Jul-2014,
CINT2006rate,Fujitsu,"SPARC Enterprise M9000",3150,2850,256,64,4,2,"SPARC64 VII+",3000,,"1 to 16 CMUs; each CMU contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","12 MB I+D on chip per chip",None,None,"2 TB (512 x 4 GB, 8-way interleaved)","Oracle Solaris 10 9/10",zfs,"Oracle Solaris Studio 12.2",Dec-2010,Sep-2010,19,"Oracle Corporation",Fujitsu,Nov-2010,Dec-2010,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M3000",27.9,25.7,2,1,2,2,"SPARC64 VII",2520,"2 Cores","1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5 MB I+D on chip per chip",None,None,"16 GB (2 GB x 8), 2-way interleaved","Solaris 10 10/08",ufs,"Sun Studio 12 with patches, 124861-08, 124863-06, 124867-07, (see patch information below)",Nov-2008,Oct-2008,19,"Fujitsu Limited","Fujitsu Limited",Sep-2008,Dec-2008,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M3000",40.8,36.9,4,1,4,2,"SPARC64 VII",2520,,"1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5 MB I+D on chip per chip",None,None,"16 GB (2 GB x 8), 2-way interleaved","Solaris 10 10/08",ufs,"Sun Studio 12 with patches, 124861-08, 124863-06, 124867-07, 127143-03,, 127000-05, 127001-01, (see patch information below)",Oct-2008,Oct-2008,19,"Fujitsu Limited","Fujitsu Limited",Sep-2008,Nov-2008,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M4000",81.6,68.6,8,4,2,2,"SPARC64 VI",2150,,"1 or 2 CPUM; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","5 MB I+D on chip per chip",None,None,"64 GB (32 x 2 GB)","Solaris 10 7/07 (build s10s_u4wos_04)",ufs,"Sun Studio 12 (build 44.0)",May-2007,Jul-2007,19,"Sun Microsystems","Fujitsu Limited",Apr-2007,May-2007,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M4000",135,118,16,4,4,2,"SPARC64 VII",2400,,"1 to 2 CPUM; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5 MB I+D on chip per chip",None,None,"64 GB (32 x 2 GB)","Solaris 10 5/08 with patch 137111-03",ufs,"Sun Studio 12 with patches, 124867-06, 124861-07, 124863-05, (see patch information below)",Jul-2008,Jul-2008,19,"Sun Microsystems","Fujitsu Limited",Jul-2008,Aug-2008,Jul-2014,
